creatorNaId,heading,authorityType,recordCount,recordGroupCount,recordGroups,creatorTypes
10494793,"Department of State. U.S. Consulate, Saint John's, Newfoundland, Canada. (1949 - ca. 1972)",organization,4,1,84,Most Recent=4
10488104,"Department of State. U.S. Consulate, San Jose, Costa Rica. (ca. 10/17/1852 - 1942)",organization,4,1,84,Most Recent=4
10493840,"Department of State. U.S. Consulate, São Salvador da Bahia, Brazil. (ca. 02/08/1808 - ca. 1964)",organization,4,1,84,Most Recent=4
10487730,"Department of State. U.S. Consulate, Tenerife, Canary Islands. (ca. 05/01/1795 - 1954)",organization,4,1,84,Most Recent=4
10455568,"Department of State. U.S. Consulate, Tijuana, Mexico. (1941 - 1972)",organization,4,1,84,Most Recent=4
10455917,"Department of State. U.S. Consulate, Torreon, Mexico. (1893 - 1948)",organization,4,1,84,Most Recent=4
10486392,"Department of State. U.S. Consulate, Tripoli, Libya. (1934 - 1970)",organization,4,1,84,Most Recent=1 Predecessor=3
10487221,"Department of State. U.S. Consulate, Tsingtao, China. (ca. 1906 - 1949)",organization,4,1,84,Most Recent=4
10455750,"Department of State. U.S. Consulate, Turin, Italy. (1868 - 1972)",organization,4,1,84,Most Recent=4
10487262,"Department of State. U.S. Consulate, Valencia, Spain. (ca. 12/13/1816 - ca. 1949)",organization,4,1,84,Most Recent=4
10486914,"Department of State. U.S. Consulate, Valletta, Malta. (ca. 05/16/1801 - 1964)",organization,4,1,84,Most Recent=3 Predecessor=1
10455040,"Department of State. U.S. Consulate, Vitoria, Brazil. (1890 - 1952)",organization,4,1,84,Most Recent=4
10486087,"Department of State. U.S. Consulate, Yokohama, Japan. (ca. 1922 - 1964)",organization,4,1,84,Most Recent=4
10478649,"Department of State. U.S. Embassy, Belgium. Consular Section. (ca. 09/14/1944 - )",organization,4,1,84,Most Recent=4
10527728,"Department of State. U.S. Embassy, Botswana. (09/30/1966 - )",organization,4,1,84,Most Recent=4
10464946,"Department of State. U.S. Embassy, Burundi. (09/16/1963 - )",organization,4,1,84,Most Recent=4
10465128,"Department of State. U.S. Embassy, Cambodia. (08/16/1969 - 04/12/1975)",organization,4,1,84,Most Recent=4
10503836,"Department of State. U.S. Embassy, Chad. (08/11/1960 - )",organization,4,1,84,Most Recent=4
131043646,"Department of State. U.S. Embassy, Chile. Economic Section. (1980 - 1996)",organization,4,1,84,Most Recent=4
131043900,"Department of State. U.S. Embassy, Chile. Political Section. (ca. 1957 - 1996)",organization,4,1,84,Most Recent=4
10527314,"Department of State. U.S. Embassy, Dahomey. (02/15/1961 - 11/1975)",organization,4,2,84 286,Most Recent=4
10458495,"Department of State. U.S. Embassy, Guinea. (02/13/1959 - )",organization,4,1,84,Most Recent=4
170281676,"Department of State. U.S. Embassy, Indonesia. Political Section. (ca. 1957 - )",organization,4,1,84,Most Recent=4
10536293,"Department of State. U.S. Embassy, Kenya. (12/12/1963 - )",organization,4,1,84,Most Recent=4
10527729,"Department of State. U.S. Embassy, Lesotho. (10/04/1966 - )",organization,4,1,84,Most Recent=4
10458676,"Department of State. U.S. Embassy, Malawi. (07/06/1964 - )",organization,4,1,84,Most Recent=4
10448334,"Department of State. U.S. Embassy, Malaysia. (03/23/1964 - )",organization,4,1,84,Most Recent=4
10448507,"Department of State. U.S. Embassy, Mali. (09/24/1960 - )",organization,4,1,84,Most Recent=4
10448680,"Department of State. U.S. Embassy, Mauritius. (03/12/1968 - )",organization,4,1,84,Most Recent=4
168287201,"Department of State. U.S. Embassy, Panama. Economic Section. (1980 - ca. 1995)",organization,4,1,84,Most Recent=4
167819034,"Department of State. U.S. Embassy, Philippines. Political Section. (ca. 1953 - )",organization,4,1,84,Most Recent=3 Originator=1
10526559,"Department of State. U.S. Embassy, Rwanda. (07/01/1962 - )",organization,4,1,84,Most Recent=4
10508776,"Department of State. U.S. Embassy, Siam. (03/19/1947 - ca. 09/04/1953)",organization,4,1,84,Most Recent=4
10466655,"Department of State. U.S. Embassy, Sri Lanka. (1972 - )",organization,4,1,84,Most Recent=4
10526113,"Department of State. U.S. Embassy, Togo. (04/27/1960 - )",organization,4,1,84,Most Recent=4
131065719,"Department of State. U.S. Embassy, Venezuela. Political Section. (ca. 1956 - )",organization,4,1,84,Most Recent=4
10466069,"Department of State. U.S. Legation, Switzerland. (1853 - 10/09/1953)",organization,4,1,84,Most Recent=4
10504204,Department of State. U.S. Mission to the European Communities. (1961 - 05/09/1994),organization,4,1,84,Most Recent=4
10487018,Department of State. U.S. Mission to the North Atlantic Treaty Organization and European Regional Organizations. Executive Secretariat. (04/1953 - 1961 ?),organization,4,2,84 469,Most Recent=4
10487019,Department of State. U.S. Mission to the North Atlantic Treaty Organization and European Regional Organizations. Office of the General Counsel. (04/1953 - 1961 ?),organization,4,1,469,Most Recent=4
10475070,Department of State. Visa Division. (01/01/1931 - 01/15/1944),organization,4,1,59,Most Recent=4
18396756,Department of State. Working Group on Point IV Management. (ca. 1949 - ca. 1949),organization,4,1,353,Most Recent=4
10505072,Department of State.~. Voice of America. (12/31/1945 - 08/01/1953),organization,4,2,59 306,Most Recent=3 Predecessor=1
10460426,Displaced Persons Commission. European Division. (06/25/1948 - 08/31/1952),organization,4,1,278,Most Recent=4
10463152,Displaced Persons Commission. Resettlement Division. Orphan Section. (06/25/1948 - 08/31/1952),organization,4,1,278,Most Recent=4
10479148,Economic Cooperation Administration. European Program Division. Office of the Director. (1948 - 1951),organization,4,1,469,Most Recent=3 Predecessor=1
10479835,Economic Cooperation Administration. Food and Agriculture Division. Livestock and Poultry Branch. (1948 - 1951),organization,4,1,469,Most Recent=3 Predecessor=1
10477628,Economic Cooperation Administration. Industry Division. Combined Materials Branch. (1948 - 1951),organization,4,1,469,Most Recent=1 Predecessor=3
10477458,Economic Cooperation Administration. Industry Division. Lumber Branch. (1948 - 1951),organization,4,1,469,Most Recent=1 Predecessor=3
10479903,Economic Cooperation Administration. Office of the Assistant Administrator for Programs. European Program Division. Dependant Areas Branch. (1948 - 12/30/1951),organization,4,1,469,Most Recent=1 Predecessor=3
10479001,Economic Cooperation Administration. Office of the Assistant Director for Resources and Requirements. (1948 - 1951),organization,4,1,469,Predecessor=4
10479644,Economic Cooperation Administration. Office of the Deputy Administrator for Operations. Office of the Deputy Administrator. (1948 - 1951),organization,4,1,469,Most Recent=4
10479815,Economic Cooperation Administration. Office of the Director of Administration. Administrative Services Division. (1948 - 1951),organization,4,1,469,Most Recent=2 Predecessor=2
10450215,Exports Administrative Board. (08/21/1917 - 10/12/1917),organization,4,1,182,Most Recent=4
10477218,Foreign Operations Administration. Mission to Austria. Productivity and Technical Assistance Division. (08/01/1953 - 06/30/1955),organization,4,1,469,Most Recent=4
10505399,Foreign Operations Administration. Office of the Deputy Director for Management. Office of Public Reports. Overseas Audiovisual Services Division. (ca. 01/1954 - 06/30/1955),organization,4,1,469,Most Recent=1 Predecessor=3
10478293,"Foreign Operations Administration. Office of the Deputy Director for Management. Office of Research, Statistics, and Reports. (08/01/1953 - 06/30/1955)",organization,4,1,469,Most Recent=3 Predecessor=1
10477797,Foreign Operations Administration. Office of the Deputy Director for Operations. Office of Far Eastern Operations. China Division. (08/01/1953 - 06/30/1955),organization,4,1,469,Most Recent=2 Predecessor=2
10479664,"Foreign Operations Administration. Office of the Deputy Director for Operations. Office of Near Eastern, South Asian, and African Operations. Greece, Turkey, and Iran Division. Turkey Branch. (08/01/1953 - 06/30/1955)",organization,4,1,469,Most Recent=1 Predecessor=3
10492087,"Foreign Operations Administration. Office of the Deputy Director for Refugees, Migration, and Voluntary Assistance. (ca. 1955 - 06/30/1955)",organization,4,1,469,Most Recent=4
10477474,Foreign Operations Administration. Office of the Deputy Director for Technical Services. Office of Food and Agriculture. Agricultural Specialists Division. Cereals Branch. Office of the Chief. (08/01/1953 - 06/30/1955),organization,4,1,469,Most Recent=3 Predecessor=1
10477650,Foreign Operations Administration. Office of the Deputy Director for Technical Services. Office of Industrial Resources. Far East Operations. (08/01/1953 - 06/30/1955),organization,4,1,469,Predecessor=4
10478827,Foreign Operations Administration. Office of the Deputy Director for Technical Services. Office of Industrial Resources. Industrial Specialist Division. Coal and Steel Branch. (08/01/1953 - 06/30/1955),organization,4,1,469,Predecessor=4
10479181,"Foreign Operations Administration. Office of the Deputy Director for Technical Services. Office of Public Services. Education Division. Near East, Africa, and Europe Branch. (08/01/1953 - 06/30/1955)",organization,4,1,469,Most Recent=2 Predecessor=2
10479353,Foreign Operations Administration. Office of the Deputy Director for Technical Services. Office of Public Services. Housing Division. (08/01/1953 - 06/30/1955),organization,4,1,469,Most Recent=2 Predecessor=2
10478835,Foreign Operations Administration. Office of the Deputy Director for Technical Services. Office of Public Services. Public Administration Division. Far East and European Branch. (08/01/1953 - 06/30/1955),organization,4,1,469,Predecessor=4
10479042,Foreign Operations Administration. Office of the Deputy Director for Technical Services. Office of Transportation. Office of the Director. (08/01/1953 - 06/30/1955),organization,4,1,469,Predecessor=4
10477476,Foreign Operations Administration. Office of the Director. (08/01/1953 - 06/30/1955),organization,4,1,469,Predecessor=4
10528493,Foreign Service Buildings Commission. (05/07/1926 - 1945),organization,4,1,353,Most Recent=4
10476799,General Agreement on Tariffs and Trade. (1947 - ca. 1994),organization,4,2,43 59,Most Recent=3 Originator=1
10445988,Great Britain. Ministry of Economic Warfare.,organization,4,1,84,Correspondent=4
18556236,Informal Policy Committee on Germany. (04/15/1945 - 08/02/1945),organization,4,1,353,Most Recent=4
10474782,Informal Working Group on International Control of the Ruhr. (09/19/1949 - 12/20/1950),organization,4,1,43,Most Recent=4
10473211,Inquiry into the Collection and Transmission of the Boxer Rebellion Indemnity Fund. (1903 - 1904),organization,4,1,76,Most Recent=4
10477114,"Inter-American Conference on Problems of War and Peace (1945 : Chapultepec, Mexico). (02/21/1945 - 03/08/1945)",organization,4,1,43,Most Recent=4
18543147,Interdepartmental Committee on International Social Policy. Subcommittee on Health. (01/1947 - ca. 1949),organization,4,1,353,Most Recent=4
18546278,Interdepartmental Committee on International Social Policy. Subcommittee on Non-Self-Governing Territories. (01/1947 - ca. 1950),organization,4,1,353,Most Recent=4
18546282,Interdepartmental Committee on International Social Policy. Subcommittee on Social Welfare. (01/1947 - ca. 1950),organization,4,1,353,Most Recent=4
10457100,Interdepartmental Preparatory Committee on the Ruhr Coal Talks with the British. (07/16/1947 - 08/22/1947),organization,4,1,43,Most Recent=4
10463317,International American Monetary Commission. (01/07/1891 - 04/04/1891),organization,4,1,43,Most Recent=4
10474780,International Authority of the Ruhr. Office of the Secretary General. (1949 - 1953),organization,4,1,43,Most Recent=4
